orders
order_ID,employee_ID,customer_ID,total_price,order_date
'62a1835e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a1835f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18360-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18361-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18362-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18363-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18364-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18365-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-21'
'62a18366-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18367-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18368-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18369-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-21'
'62a1836a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1836b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a1836c-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a1836d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a1836e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1836f-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-21'
'62a18370-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18371-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-21'
'62a18372-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18373-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-21'
'62a18374-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18375-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18376-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18377-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18378-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18379-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-21'
'62a1837a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1837b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a1837c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a1837d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a1837e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a1837f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18380-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18381-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18382-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18383-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-21'
'62a18384-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18385-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18386-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18387-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18388-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18389-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a1838a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1838b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a1838c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a1838d-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-21'
'62a1838e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1838f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18390-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18391-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-21'
'62a18392-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18393-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18394-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18395-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-21'
'62a18396-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18397-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a18398-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18399-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a1839a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a1839b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a1839c-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1839d-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-21'
'62a1839e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a1839f-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-21'
'62a183a0-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183a1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a183a2-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183a3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a183a4-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183a5-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-21'
'62a183a6-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183a7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-21'
'62a183a8-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183a9-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a183aa-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183ab-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183ac-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183ad-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-22'
'62a183ae-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183af-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a183b0-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183b1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183b2-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183b3-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-22'
'62a183b4-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183b5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183b6-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183b7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183b8-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183b9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183ba-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183bb-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-22'
'62a183bc-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183bd-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183be-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183bf-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183c0-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183c1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183c2-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183c3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183c4-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183c5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183c6-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183c7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183c8-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183c9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183ca-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183cb-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183cc-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183cd-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a183ce-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183cf-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183d0-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183d1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183d2-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183d3-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a183d4-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183d5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183d6-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183d7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183d8-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183d9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183da-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183db-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183dc-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183dd-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183de-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183df-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183e0-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183e1-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a183e2-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183e3-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183e4-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183e5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183e6-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183e7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183e8-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183e9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183ea-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183eb-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183ec-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183ed-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183ee-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183ef-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a183f0-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183f1-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183f2-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183f3-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-22'
'62a183f4-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183f5-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183f6-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a183f7-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183f8-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a183f9-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183fa-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183fb-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183fc-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183fd-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a183fe-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a183ff-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a18400-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18401-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18402-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18403-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-22'
'62a18404-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18405-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-22'
'62a18406-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18407-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18408-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18409-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1840a-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a1840b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1840c-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1840d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1840e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1840f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18410-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18411-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18412-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18413-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18414-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18415-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-22'
'62a18416-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18417-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18418-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18419-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a1841a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1841b-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a1841c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a1841d-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-22'
'62a1841e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1841f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18420-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18421-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18422-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18423-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18424-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18425-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18426-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18427-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18428-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18429-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1842a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a1842b-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a1842c-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a1842d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1842e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1842f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18430-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18431-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18432-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18433-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18434-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18435-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18436-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18437-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18438-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18439-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1843a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a1843b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1843c-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a1843d-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-22'
'62a1843e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1843f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18440-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18441-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a18442-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18443-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18444-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18445-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18446-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18447-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-22'
'62a18448-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18449-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1844a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1844b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1844c-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a1844d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1844e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a1844f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18450-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18451-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18452-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18453-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18454-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18455-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18456-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18457-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a18458-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18459-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1845a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1845b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1845c-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a1845d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1845e-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a1845f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18460-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18461-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18462-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18463-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18464-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18465-4436-11ed-97a8-698b2ad48b41',8.48,'2022-10-22'
'62a18466-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18467-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18468-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18469-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a1846a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1846b-4436-11ed-97a8-698b2ad48b41',10.08,'2022-10-22'
'62a1846c-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1846d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1846e-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a1846f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18470-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18471-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18472-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18473-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18474-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18475-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18476-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18477-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18478-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18479-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1847a-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1847b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1847c-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1847d-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1847e-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a1847f-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18480-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18481-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18482-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18483-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18484-4436-11ed-97a8-698b2ad48b41','6258ebd3-4436-11ed-97a8-698b2ad48b41','62a18485-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18486-4436-11ed-97a8-698b2ad48b41','6258ebd4-4436-11ed-97a8-698b2ad48b41','62a18487-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a18488-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a18489-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
'62a1848a-4436-11ed-97a8-698b2ad48b41','6258ebd5-4436-11ed-97a8-698b2ad48b41','62a1848b-4436-11ed-97a8-698b2ad48b41',8.09,'2022-10-22'
